id,year,month,recreation_visitors,non_recreation_visitors,recreation_hr,non_recreation_hr,concession_lodging,tent_campers,rv_campers,concession_camping,backcountry_campers,misc_campers,non_recreation_overnight_stays,total_overnight_stays,np_name
1917,2009,September,223410,300,2018275,300,0,6232,3506,0,281,4471,0,14490,Assateague Island
1918,2009,October,118307,300,1070338,300,0,3022,3361,0,129,997,0,7509,Assateague Island
1919,2009,November,68033,300,578847,300,0,644,1206,0,72,459,0,2381,Assateague Island
1920,2009,December,35971,300,292528,300,0,49,183,0,6,102,0,340,Assateague Island
1921,2010,January,36578,300,293835,300,0,44,61,0,7,6,0,118,Assateague Island
1922,2010,February,28163,300,225704,300,0,15,35,0,23,0,0,73,Assateague Island
1923,2010,March,62221,300,525475,300,0,580,618,0,166,231,0,1595,Assateague Island
1924,2010,April,115863,300,1027551,300,0,2816,2175,0,179,942,0,6112,Assateague Island
1925,2010,May,179298,300,1592590,300,0,4280,2459,0,425,2549,0,9713,Assateague Island
1926,2010,June,261650,300,2288993,300,0,7024,2978,0,228,3143,0,13373,Assateague Island
1927,2010,July,487563,300,4131704,300,0,8738,3930,0,262,4076,0,17006,Assateague Island
1928,2010,August,417164,300,3535178,300,0,8538,3054,0,285,3639,0,15516,Assateague Island
1929,2010,September,269762,300,2295233,300,0,4272,3515,0,285,1268,0,9340,Assateague Island
1930,2010,October,137370,300,1211211,300,0,2610,2935,0,225,1125,0,6895,Assateague Island
1931,2010,November,81311,300,694746,300,0,548,1366,0,139,476,0,2529,Assateague Island
1932,2010,December,29147,300,235345,300,0,58,102,0,25,6,0,191,Assateague Island
1933,2011,January,34703,300,280894,300,0,32,128,0,45,27,0,232,Assateague Island
1934,2011,February,39303,300,317239,300,0,55,133,0,15,3,0,206,Assateague Island
1935,2011,March,54783,300,455158,300,0,383,342,0,164,125,0,1014,Assateague Island
1936,2011,April,111760,300,1007654,300,0,3419,2436,0,360,555,0,6770,Assateague Island
1937,2011,May,184592,300,1601585,300,0,3747,2451,0,160,1289,0,7647,Assateague Island
1938,2011,June,284547,300,2469361,300,0,7151,2816,0,361,2989,0,13317,Assateague Island
1939,2011,July,497999,300,4203114,300,0,7990,3416,0,358,4422,0,16186,Assateague Island
1940,2011,August,373661,300,3114615,300,0,6664,2683,0,214,2544,0,12105,Assateague Island
1941,2011,September,269083,300,2263128,300,0,3080,2874,0,109,1600,0,7663,Assateague Island
1942,2011,October,138143,300,1209148,300,0,2590,3089,0,193,687,0,6559,Assateague Island
1943,2011,November,78879,300,672773,300,0,577,1407,0,119,281,0,2384,Assateague Island
1944,2011,December,37966,300,313965,300,0,241,357,0,2,29,0,629,Assateague Island
1945,2012,January,44230,300,359305,300,0,133,194,0,33,3,0,363,Assateague Island
1946,2012,February,40442,300,329515,300,0,104,238,0,31,9,0,382,Assateague Island
1947,2012,March,65462,300,587889,300,0,789,899,0,160,1778,0,3626,Assateague Island
1948,2012,April,131726,300,1158869,300,0,3016,2343,0,277,776,0,6412,Assateague Island
1949,2012,May,200862,300,1750416,300,0,4222,2300,0,344,2050,0,8916,Assateague Island
1950,2012,June,299777,300,2671833,300,0,7647,3863,0,2561,1980,0,16051,Assateague Island
1951,2012,July,484715,300,4067738,300,0,7592,3376,0,112,3405,0,14485,Assateague Island
1952,2012,August,420283,300,3545113,300,0,8016,3260,0,246,2747,0,14269,Assateague Island
1953,2012,September,249613,300,2132191,300,0,4852,2955,0,183,1001,0,8991,Assateague Island
1954,2012,October,118994,300,1053635,300,0,2401,2622,0,332,864,0,6219,Assateague Island
1955,2012,November,62094,300,510806,300,0,310,534,0,2,0,0,846,Assateague Island
1956,2012,December,36661,300,299863,300,0,102,296,0,18,5,0,421,Assateague Island
1957,2013,January,38560,300,314074,300,0,93,267,0,21,0,0,381,Assateague Island
1958,2013,February,31514,300,254902,300,0,116,61,0,28,0,0,205,Assateague Island
1959,2013,March,65973,300,557571,300,0,626,563,0,236,290,0,1715,Assateague Island
1960,2013,April,105771,300,899903,300,0,1320,1459,0,266,471,0,3515,Assateague Island
1961,2013,May,174454,300,1511303,300,0,3413,2114,0,227,1813,0,7567,Assateague Island
1962,2013,June,304231,300,2605886,300,0,6203,2262,0,201,3245,0,11911,Assateague Island
1963,2013,July,471742,300,3962939,300,0,7688,3161,0,51,3296,0,14196,Assateague Island
1964,2013,August,438257,300,3719017,300,0,8175,2920,0,225,4334,0,15654,Assateague Island
1965,2013,September,257410,300,2190027,300,0,4637,3051,0,240,1046,0,8974,Assateague Island
1966,2013,October,54727,300,502465,300,0,2856,864,0,23,170,0,3914,Assateague Island
1967,2013,November,73087,300,622184,300,0,513,1151,0,56,437,0,2158,Assateague Island
1968,2013,December,41102,300,333139,300,0,142,113,0,10,40,0,305,Assateague Island
1969,2014,January,27027,300,217906,300,0,38,107,0,11,3,0,159,Assateague Island
1970,2014,February,36100,300,289820,300,0,41,38,0,15,23,0,116,Assateague Island
1971,2014,March,52653,300,435309,300,0,281,203,0,203,170,0,857,Assateague Island
1972,2014,April,115599,300,995751,300,0,1865,1670,0,277,620,0,4432,Assateague Island
1973,2014,May,202206,300,1776741,300,0,4570,2764,0,460,2087,0,9881,Assateague Island
1974,2014,June,299147,300,2579452,300,0,7204,2944,0,12,2632,0,12791,Assateague Island
1975,2014,July,469003,300,3941270,300,0,7781,3193,0,117,3245,0,14336,Assateague Island
1976,2014,August,491926,300,4143908,300,0,8619,2755,0,381,4531,0,16286,Assateague Island
1977,2014,September,227737,300,1966664,300,0,4689,3413,0,279,1215,0,9597,Assateague Island
1978,2014,October,139250,300,1231544,300,0,2767,3280,0,182,946,0,7175,Assateague Island
1979,2014,November,68598,300,581778,300,0,481,954,0,73,390,0,1898,Assateague Island
1980,2014,December,41435,300,336959,300,0,93,194,0,24,53,0,364,Assateague Island
1981,2015,January,38582,300,315147,300,0,78,290,0,12,30,0,410,Assateague Island
1982,2015,February,31444,300,254607,300,0,17,171,0,2,29,0,220,Assateague Island
1983,2015,March,56740,300,465303,300,0,177,328,0,70,108,0,683,Assateague Island
1984,2015,April,109489,300,949700,300,0,2016,1662,0,308,624,0,4609,Assateague Island
1985,2015,May,221837,300,1952805,300,0,5458,2662,0,705,1932,0,10757,Assateague Island
1986,2015,June,308514,300,2651714,300,0,7244,3054,0,74,2482,0,12854,Assateague Island
1987,2015,July,497043,300,4149312,300,0,7354,2581,0,135,2139,0,12209,Assateague Island
1988,2015,August,506024,300,4252581,300,0,8949,2917,0,313,3998,0,16178,Assateague Island
1989,2015,September,255839,300,2190790,300,0,4994,3503,0,188,1072,0,9757,Assateague Island
1990,2015,October,128583,300,1077781,300,0,1299,1552,0,109,382,0,3342,Assateague Island
1991,2015,November,74284,300,633011,300,0,536,1380,0,35,256,0,2207,Assateague Island
1992,2015,December,47227,300,386829,300,0,206,313,0,14,18,0,551,Assateague Island
1993,2016,January,51098,300,413314,300,0,93,203,0,4,2,0,302,Assateague Island
1994,2016,February,50430,300,406818,300,0,93,145,0,0,0,0,238,Assateague Island
1995,2016,March,89976,300,762139,300,0,1096,919,0,123,293,0,2432,Assateague Island
1996,2016,April,115162,300,998108,300,0,2100,1810,0,173,695,0,4778,Assateague Island
1997,2016,May,185956,300,1607055,300,0,3660,2427,0,152,1464,0,7703,Assateague Island
1998,2016,June,311532,300,2685787,300,0,7694,2810,0,74,2720,0,13297,Assateague Island
1999,2016,July,511659,300,4280484,300,0,8520,2427,0,60,3080,0,14088,Assateague Island
2000,2016,August,494030,300,4158837,300,0,8758,2419,0,127,4206,0,15509,Assateague Island
2001,2016,September,217128,300,1859476,300,0,4193,2877,0,50,1179,0,8299,Assateague Island
2002,2016,October,118960,300,1069904,300,0,3332,2932,0,100,788,0,7152,Assateague Island
2003,2016,November,80836,300,699833,300,0,1151,1496,0,95,285,0,3027,Assateague Island
2004,2016,December,41054,300,335153,300,0,136,270,0,15,13,0,434,Assateague Island
2005,2017,January,46660,300,377585,300,0,52,235,0,2,0,0,289,Assateague Island
2006,2017,February,63000,300,513010,300,0,209,322,0,45,0,0,576,Assateague Island
2007,2017,March,71419,300,594556,300,0,566,493,0,75,236,0,1369,Assateague Island
2008,2017,April,153684,300,1348874,300,0,3384,2526,0,317,906,0,7134,Assateague Island
2009,2017,May,188986,300,1661290,300,0,4289,3190,0,104,1664,0,9247,Assateague Island
2010,2017,June,328192,300,2810956,300,0,7459,2746,0,135,2670,0,13011,Assateague Island
2011,2017,July,489972,300,4097304,300,0,8048,2729,0,203,2951,0,13931,Assateague Island
2012,2017,August,438441,300,3707032,300,0,8485,2619,0,241,3800,0,15145,Assateague Island
2013,2017,September,259696,300,2219210,300,0,4968,2946,0,261,1368,0,9544,Assateague Island
2014,2017,October,181614,300,1577547,300,0,3358,3176,0,189,834,0,7557,Assateague Island
2015,2017,November,81026,300,700820,300,0,972,1598,0,53,360,0,2983,Assateague Island
2016,2017,December,44477,300,362579,300,0,151,252,0,8,25,0,436,Assateague Island
2017,2018,January,38769,300,312350,300,0,46,125,0,1,0,0,172,Assateague Island
2018,2018,February,44515,300,361228,300,0,110,212,0,12,0,0,334,Assateague Island
2019,2018,March,64349,300,547150,300,0,690,786,0,61,310,0,1848,Assateague Island
2020,2018,April,117990,300,1025859,300,0,1934,2314,0,226,542,0,5017,Assateague Island
2021,2018,May,182378,300,1614295,300,0,4620,3402,0,262,1318,0,9601,Assateague Island
2022,2018,June,300161,300,2575943,300,0,7357,3045,0,201,1746,0,12349,Assateague Island
2023,2018,July,482737,300,4047690,300,0,8250,2888,0,231,2650,0,14020,Assateague Island
2024,2018,August,441014,300,3708262,300,0,8593,2587,0,211,2740,0,14130,Assateague Island
2025,2018,September,226607,300,1893988,300,0,2981,1984,0,184,840,0,5989,Assateague Island
2026,2018,October,133813,300,1163888,300,0,2500,2482,0,100,754,0,5836,Assateague Island
2027,2018,November,70767,300,607031,300,0,470,1586,0,56,210,0,2322,Assateague Island
2028,2018,December,33789,300,272979,300,0,49,151,0,11,7,0,218,Assateague Island
2029,2019,January,64032,300,511980,300,0,17,17,0,0,0,0,35,Assateague Island
2030,2019,February,43977,300,355058,300,0,75,151,0,4,0,0,230,Assateague Island
2031,2019,March,74089,300,619599,300,0,725,679,0,59,101,0,1564,Assateague Island
2032,2019,April,153044,300,1343557,300,0,3103,3120,0,212,652,0,7087,Assateague Island
2033,2019,May,199049,300,1754442,300,0,4689,3561,0,310,1411,0,9972,Assateague Island
2034,2019,June,312094,300,2684761,300,0,7183,3408,0,185,1952,0,12728,Assateague Island
2035,2019,July,502416,300,4216558,300,0,8361,3320,0,221,2472,0,14374,Assateague Island
2036,2019,August,453668,300,3823557,300,0,8706,2601,0,247,2687,0,14241,Assateague Island
2037,2019,September,274394,300,2340751,300,0,5284,3216,0,215,847,0,9562,Assateague Island
2038,2019,October,144479,300,1282134,300,0,3381,3228,0,54,890,0,7553,Assateague Island
2039,2019,November,76779,300,662647,300,0,957,1511,0,27,255,0,2750,Assateague Island
2040,2019,December,46515,300,380675,300,0,168,313,0,15,39,0,535,Assateague Island
2041,2020,January,53088,300,432378,300,0,136,313,0,15,12,0,476,Assateague Island
2042,2020,February,49328,300,401882,300,0,136,293,0,13,11,0,453,Assateague Island
2043,2020,March,72769,300,598780,300,0,374,473,0,26,51,0,924,Assateague Island
2044,2020,April,38205,300,305638,300,0,0,0,0,0,0,0,0,Assateague Island
2045,2020,May,142002,300,1136018,300,0,0,0,0,0,0,0,0,Assateague Island
2046,2020,June,498792,300,4066311,300,0,3715,1140,0,0,0,0,4855,Assateague Island
2047,2020,July,558526,300,4616051,300,0,7302,2329,0,0,0,0,9631,Assateague Island
2048,2020,August,456306,300,3797028,300,0,6824,1763,0,0,821,0,9408,Assateague Island
2049,2020,September,279995,300,2419439,300,0,6516,2955,0,0,1046,0,10517,Assateague Island
2050,2020,October,171715,300,1557599,300,0,5577,3474,0,54,1170,0,10275,Assateague Island
2051,2020,November,103609,300,926556,300,0,2207,2642,0,82,496,0,5427,Assateague Island
2052,2020,December,57325,300,480949,300,0,328,870,0,17,27,0,1242,Assateague Island
2053,2021,January,64219,300,531787,300,0,319,635,0,24,24,0,1002,Assateague Island
2054,2021,February,49865,300,406079,300,0,113,273,0,12,0,0,398,Assateague Island
2055,2021,March,103245,300,917342,300,0,2262,2294,0,145,376,0,5077,Assateague Island
2056,2021,April,157108,300,1435866,300,0,4875,4063,0,243,764,0,9945,Assateague Island
2057,2021,May,255695,300,2240471,300,0,6134,3605,0,337,1008,0,11083,Assateague Island
2058,2021,June,380650,300,3218347,300,0,6160,3010,0,157,1678,0,11005,Assateague Island
2059,2021,July,518420,300,4322910,300,0,7267,2709,0,215,1632,0,11823,Assateague Island
2060,2021,August,451358,300,3772158,300,0,6844,2471,0,121,1545,0,10981,Assateague Island
2061,2021,September,325562,300,2779903,300,0,5835,3454,0,208,1124,0,10621,Assateague Island
2062,2021,October,191863,300,1691879,300,0,4425,3439,0,130,837,0,8832,Assateague Island
2063,2021,November,98911,300,874145,300,0,1424,2633,0,53,498,0,4608,Assateague Island
2064,2021,December,65820,300,544376,300,0,244,661,0,32,73,0,1010,Assateague Island
517,1979,January,130261,173860,823420,43465,0,453,591,0,2045,148,0,3237,Great Smoky Mountain
518,1979,February,160764,173278,977074,43320,0,574,477,0,1317,84,0,2452,Great Smoky Mountain
519,1979,March,309163,229560,2038053,57390,0,2820,1168,0,8989,86,0,13063,Great Smoky Mountain
520,1979,April,650485,273668,4683956,68417,1009,15482,13147,0,12525,2861,0,45024,Great Smoky Mountain
521,1979,May,666017,296724,4826813,74181,991,18318,14455,0,8718,3910,0,46392,Great Smoky Mountain
522,1979,June,994065,305792,7526913,76448,1136,33779,33036,0,10079,7277,0,85307,Great Smoky Mountain
523,1979,July,1324322,361076,9648392,90269,1159,39778,44998,0,7946,4796,0,98677,Great Smoky Mountain
524,1979,August,1274155,337716,9752533,84429,1084,47729,48364,0,10682,5503,0,113362,Great Smoky Mountain
525,1979,September,779102,320052,5810004,80013,959,30049,24471,0,6627,1697,0,63803,Great Smoky Mountain
526,1979,October,1114291,283858,7748164,70965,1047,21199,29508,0,7965,1923,0,61642,Great Smoky Mountain
527,1979,November,377640,196009,2411391,49002,147,2488,4763,0,2309,197,0,9904,Great Smoky Mountain
528,1979,December,239523,215558,1492603,53890,0,896,517,0,1768,3,0,3184,Great Smoky Mountain
529,1980,January,207662,200288,1267935,50072,0,803,654,0,1772,14,0,3243,Great Smoky Mountain
530,1980,February,192198,162744,1145275,40686,0,478,327,0,699,16,0,1520,Great Smoky Mountain
531,1980,March,259715,171568,1706473,42892,0,2379,907,0,6552,70,0,9908,Great Smoky Mountain
532,1980,April,553448,279106,3305808,69777,1034,12862,11377,0,10570,2605,0,38448,Great Smoky Mountain
533,1980,May,715996,268956,5269753,67239,942,20963,14767,0,10307,3485,0,50464,Great Smoky Mountain
534,1980,June,1105867,337914,8191633,84479,1098,32837,32452,0,10204,5180,0,81771,Great Smoky Mountain
535,1980,July,1439447,417466,10674610,104367,1190,41730,43836,0,8996,4904,0,100656,Great Smoky Mountain
536,1980,August,1410230,355419,10531318,88855,1090,40103,49044,0,11658,5028,0,106923,Great Smoky Mountain
537,1980,September,802476,335944,5854833,83986,928,20531,21902,0,6714,2180,0,52255,Great Smoky Mountain
538,1980,October,1075611,394819,7595914,98705,1059,22314,27184,0,8042,2797,0,61396,Great Smoky Mountain
539,1980,November,447716,284220,2831095,71055,109,2788,4102,0,3752,432,0,11183,Great Smoky Mountain
540,1980,December,230587,251394,1428628,62849,0,401,671,0,2234,82,0,3388,Great Smoky Mountain
541,1981,January,195467,187996,1200031,46999,0,716,399,0,2182,15,0,3312,Great Smoky Mountain
542,1981,February,200825,221304,1226874,55326,0,607,319,0,1525,0,0,2451,Great Smoky Mountain
543,1981,March,270349,276106,1796555,69027,98,3075,1076,0,6525,42,0,10816,Great Smoky Mountain
544,1981,April,605239,299277,4291857,74819,1048,13233,11901,0,10920,1569,0,38671,Great Smoky Mountain
545,1981,May,736726,344412,5620992,86103,1061,18226,15437,0,8838,2861,0,46423,Great Smoky Mountain
546,1981,June,1079198,366401,7970322,91600,1111,33711,30559,0,9559,3355,0,78295,Great Smoky Mountain
547,1981,July,1378610,376399,10401347,94100,1168,39874,42579,0,7142,7346,0,98109,Great Smoky Mountain
548,1981,August,1367634,401569,10272171,100392,1167,42729,48986,0,10494,4427,0,107803,Great Smoky Mountain
549,1981,September,813246,324698,6253980,81175,1089,25899,28090,0,6083,1516,0,62677,Great Smoky Mountain
550,1981,October,1107413,385764,7678085,96441,1136,17640,25990,0,10656,2085,0,57507,Great Smoky Mountain
551,1981,November,357166,257349,2288339,64337,258,2926,4074,0,2738,354,0,10350,Great Smoky Mountain
552,1981,December,201011,252688,1284847,63172,0,917,784,0,2565,21,0,4287,Great Smoky Mountain
553,1982,January,136548,174209,850665,43552,0,527,450,0,1676,0,0,2653,Great Smoky Mountain
554,1982,February,182549,302715,1102474,76679,0,369,162,0,1096,0,0,1627,Great Smoky Mountain
555,1982,March,239607,388203,1619136,97051,133,2287,893,0,7115,24,0,10452,Great Smoky Mountain
556,1982,April,519507,386337,3751970,96584,1020,12875,10414,0,9328,1741,0,35378,Great Smoky Mountain
557,1982,May,861200,458821,6129127,114705,1081,21155,19249,0,9412,2470,0,53367,Great Smoky Mountain
558,1982,June,1079651,490724,9737889,122681,1086,39942,33556,0,8589,5231,0,88404,Great Smoky Mountain
559,1982,July,1317822,493159,10173690,123290,1144,49779,49554,0,8073,7520,0,116070,Great Smoky Mountain
560,1982,August,1186826,451293,9301658,112823,1159,49646,46018,0,8700,6406,0,111929,Great Smoky Mountain
561,1982,September,885909,448999,6470721,112250,1016,26098,26977,0,6028,2101,0,62220,Great Smoky Mountain
562,1982,October,1227267,486852,8496079,121713,1122,24196,29676,0,7896,3076,0,65966,Great Smoky Mountain
563,1982,November,341524,361232,2169500,90308,0,2193,2699,0,3300,390,0,8582,Great Smoky Mountain
564,1982,December,199459,309047,1242332,77262,0,537,393,0,2484,3,0,3417,Great Smoky Mountain
565,1983,January,175036,301528,1069456,75382,0,613,261,0,1610,0,0,2484,Great Smoky Mountain
566,1983,February,211183,267229,1274909,66807,0,356,198,0,1309,0,0,1863,Great Smoky Mountain
567,1983,March,288660,337332,1915642,84333,247,2453,672,0,7395,0,0,10767,Great Smoky Mountain
568,1983,April,471963,376200,3068352,94050,836,4818,3599,0,5855,912,0,16020,Great Smoky Mountain
569,1983,May,682613,395542,4761687,98886,1099,12851,11356,0,8761,2117,0,36184,Great Smoky Mountain
570,1983,June,1059355,433977,7640121,108494,1061,28195,23930,0,8994,5044,0,67224,Great Smoky Mountain
571,1983,July,1525959,420756,10688250,105189,1125,39879,28282,0,8386,4523,0,82195,Great Smoky Mountain
572,1983,August,1252083,504241,9381188,126060,1133,42281,38149,0,8019,6601,0,96183,Great Smoky Mountain
573,1983,September,880366,394641,6365017,98660,1013,22965,20357,0,5374,2419,0,52128,Great Smoky Mountain
